2019-11-18 09:23:41,b'It could happen only in India that an 82 year old cancer patient is actively into power broking game! So much of lu\xe2\x80\xa6 https://t.co/AAsACn25L7'
2019-11-18 09:23:25,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:22:33,b'PM appreciates Sharad Pawar in his speech in #RajyaSabha. These warm for Pawar just before he meets Sonia Gandhi to\xe2\x80\xa6 https://t.co/sVqQkQnNyZ'
2019-11-18 09:22:31,"b""Hope #NCP will 'not obstruct' in  #MaharashtraGovtFormation now...\n\xf0\x9f\x98\x8a\n\n@ShekharGupta @sardesairajdeep @Nidhi https://t.co/Nbe6DfWsPx"""
2019-11-18 09:21:50,b'Much can be learnt about post-poll tie-ups as well. Ahead of @PawarSpeaks meeting with @INCIndia\n President Sonia G\xe2\x80\xa6 https://t.co/OGVbu7SpFc'
2019-11-18 09:21:07,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:19:26,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:19:19,b'\xf0\x9f\x98\x86\xf0\x9f\x98\x86\xf0\x9f\x98\x86 Game on! #MaharashtraGovtFormation https://t.co/PK2hNpQI2c'
2019-11-18 09:18:30,"b'RT @Drssshetty: #PresidentRuleInMaha \n#maharashtraWithShivsena \nAs an educated,concerned voter in the recent #MaharashtraGovtFormation elec\xe2\x80\xa6'"
2019-11-18 09:17:37,b'RT @missartola: instead why dont they form govt quickly and resolve the problems of farmers through administrative measures....???\n#Maharas\xe2\x80\xa6'
2019-11-18 09:16:47,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:14:58,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:14:58,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:14:44,"b'RT @thetribunechd: Sena, BJP have to choose their path: Pawar on #MaharashtraGovtFormation  https://t.co/U6PIeKwt1G via @thetribunechd'"
2019-11-18 09:14:38,b'RT @AninBanerjee: Breaking: PM praises NCP. Wow! #MaharashtraGovtFormation'
2019-11-18 09:14:28,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:13:21,b'RT @TheDailyPioneer: #MaharashtraGovtFormation :  NCP chief Sharad Pawar on Monday said all the political parties seeking to stake claim in\xe2\x80\xa6'
2019-11-18 09:12:55,b'#MaharashtraGovtFormation :  NCP chief Sharad Pawar on Monday said all the political parties seeking to stake claim\xe2\x80\xa6 https://t.co/kYundtQCtc'
2019-11-18 09:12:44,b'Breaking: PM praises NCP. Wow! #MaharashtraGovtFormation'
2019-11-18 09:11:14,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:09:13,b'Sharad Pawar saying no chance of alliance with Shiv Sena means the alliance is almost final. \xf0\x9f\xa4\x94\xf0\x9f\x98\x8b\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 #ShivaSena\xe2\x80\xa6 https://t.co/xMBsH4bTpp'
2019-11-18 09:09:05,"b'Sena, BJP have to choose their path: Pawar on #MaharashtraGovtFormation  https://t.co/U6PIeKwt1G via @thetribunechd'"
2019-11-18 09:08:22,b'RT @missartola: instead why dont they form govt quickly and resolve the problems of farmers through administrative measures....???\n#Maharas\xe2\x80\xa6'
2019-11-18 09:08:14,b'RT @missartola: instead why dont they form govt quickly and resolve the problems of farmers through administrative measures....???\n#Maharas\xe2\x80\xa6'
2019-11-18 09:07:42,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 09:03:53,b'RT @missartola: instead why dont they form govt quickly and resolve the problems of farmers through administrative measures....???\n#Maharas\xe2\x80\xa6'
2019-11-18 09:03:28,b'RT @missartola: instead why dont they form govt quickly and resolve the problems of farmers through administrative measures....???\n#Maharas\xe2\x80\xa6'
2019-11-18 09:03:10,b'RT @JumbuTweeple: #MaharashtraGovtFormation \xf0\x9f\x92\x90\n\nHow a 50 yr #DevendraFadnavis  won the battle of nerves over 200 yrs of experience to be the\xe2\x80\xa6'
2019-11-18 09:02:19,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 09:01:21,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 09:00:45,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:59:00,"b'RT @ketan72: BJP, Shiv Sena will form govt in Maharashtra, says Ramdas Athawale. #MaharashtraGovtFormation\n https://t.co/U5qI6gbMRK'"
2019-11-18 08:58:33,b'RT @VivekSReddy9: https://t.co/NStUjhAtn7\n\nNCP patron Sharad Pawar has taken an astounding U-turn on an alliance with Shiv Sena in Maharash\xe2\x80\xa6'
2019-11-18 08:57:41,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:57:03,b'RT @MANJULtoons: #BalThackeray #DevendraFadnavis\nMy #cartoon for @mid_day\n#MaharashtraGovtFormation #MaharashtraPoliticalCrisis #Maharashtr\xe2\x80\xa6'
2019-11-18 08:56:56,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:55:23,b'RT @VivekSReddy9: https://t.co/NStUjhAtn7\n\nNCP patron Sharad Pawar has taken an astounding U-turn on an alliance with Shiv Sena in Maharash\xe2\x80\xa6'
2019-11-18 08:55:13,b'RT @MANJULtoons: #BalThackeray #DevendraFadnavis\nMy #cartoon for @mid_day\n#MaharashtraGovtFormation #MaharashtraPoliticalCrisis #Maharashtr\xe2\x80\xa6'
2019-11-18 08:55:00,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:54:50,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:54:33,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:54:24,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:54:12,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:53:51,b'https://t.co/NStUjhAtn7\n\nNCP patron Sharad Pawar has taken an astounding U-turn on an alliance with Shiv Sena in Ma\xe2\x80\xa6 https://t.co/KJ9MJ0RFwp'
2019-11-18 08:53:37,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:53:08,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:51:44,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:51:41,b'RT @ss_suryawanshi: .@NCPspeaks chief @PawarSpeaks is scheduled to meet @INCIndia president Sonia Gandhi today in Delhi. The final decision\xe2\x80\xa6'
2019-11-18 08:48:03,b'RT @MANJULtoons: #BalThackeray #DevendraFadnavis\nMy #cartoon for @mid_day\n#MaharashtraGovtFormation #MaharashtraPoliticalCrisis #Maharashtr\xe2\x80\xa6'
2019-11-18 08:47:59,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:45:11,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:44:42,b'RT @ss_suryawanshi: .@NCPspeaks chief @PawarSpeaks is scheduled to meet @INCIndia president Sonia Gandhi today in Delhi. The final decision\xe2\x80\xa6'
2019-11-18 08:42:16,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:40:50,"b""#MaharashtraGovtFormation | @BJP4India, @ShivSena have to choose their paths': #SharadPawar keeps suspense on Maha\xe2\x80\xa6 https://t.co/AQSth6rVCs"""
2019-11-18 08:38:41,"b'RT @prettypadmaja: #MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we (NCP\xe2\x80\xa6'"
2019-11-18 08:38:06,"b'#MaharashtraGovtFormation #SharadPawarUturn?\nBaffling Response On Shiv Sena says ""BJP-Shiv Sena fought together, we\xe2\x80\xa6 https://t.co/FsEBS3iPvq'"
2019-11-18 08:37:57,b'RT @ss_suryawanshi: .@NCPspeaks chief @PawarSpeaks is scheduled to meet @INCIndia president Sonia Gandhi today in Delhi. The final decision\xe2\x80\xa6'
2019-11-18 08:37:52,b'If Sena manged to form Govt. with support of NCP and INC in Maharashtra. I would consider it Most unbelievable poli\xe2\x80\xa6 https://t.co/2M4lEN6rUr'
2019-11-18 08:36:31,"b'#PresidentRuleInMaha \n#maharashtraWithShivsena \nAs an educated,concerned voter in the recent\xe2\x80\xa6 https://t.co/EMFi7WrTdC'"
2019-11-18 08:36:30,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:34:21,b'#UddhavThackeray ji safeguarding the CM chair for #AdityaThackeray ji !\n\n#MaharashtraGovtFormation\xe2\x80\xa6 https://t.co/O2jccgPatp'
2019-11-18 08:33:54,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:33:33,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:33:05,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:30:34,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:25:03,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:24:58,b'RT @yogashar99: #MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut from SS\xe2\x80\xa6'
2019-11-18 08:24:33,"b'RT @FinancialXpress: Twist in the tale? #BJP-#ShivSena must choose their path, says #NCP chief #SharadPawar #MaharashtraGovtFormation \nhttp\xe2\x80\xa6'"
2019-11-18 08:23:53,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:23:53,b'RT @JumbuTweeple: #MaharashtraGovtFormation \xf0\x9f\x92\x90\n\nHow a 50 yr #DevendraFadnavis  won the battle of nerves over 200 yrs of experience to be the\xe2\x80\xa6'
2019-11-18 08:22:13,b'Disappointing that @BJP and @Dev_Fadnavis are not pushing as hard as they can for Maharashtra. Shame that they are\xe2\x80\xa6 https://t.co/WRJ2gk1pxo'
2019-11-18 08:21:21,b'#MaharashtraGovtFormation Only honorable way out for @uddhavthackeray to form Govt with BJP is to sack Sanjay Raut\xe2\x80\xa6 https://t.co/SBSbg8JoNo'
2019-11-18 08:21:18,b'@gquaggiotto @fp2p This is such a fantastic article... Cc to @AUThackeray @Jayant_R_Patil to use this for your fres\xe2\x80\xa6 https://t.co/8SZ9TufLde'
2019-11-18 08:20:01,b'RT @JumbuTweeple: #MaharashtraGovtFormation \xf0\x9f\x92\x90\n\nHow a 50 yr #DevendraFadnavis  won the battle of nerves over 200 yrs of experience to be the\xe2\x80\xa6'
2019-11-18 08:18:54,b'Why @OfficeofUT is facing the biggest test in his political life.  https://t.co/FZEhmPbkxC via @IndiaToday\xe2\x80\xa6 https://t.co/Ppxr4FpNIw'
2019-11-18 08:18:37,b'RT @waglenikhil: Delay in formation of the government in Maharashtra is dangerous. @AmitShah can take advantage of it. I hope leaders of SS\xe2\x80\xa6'
2019-11-18 08:16:59,b'RT @Shruthie_Jain: @waglenikhil @AmitShah This fellow had an orgasm that Govt will be formed by Pawar. Thinking his urban naxal cousins wil\xe2\x80\xa6'
2019-11-18 08:16:03,"b""#electioncommissionofindia we did not ask such a shameful thing to happen in #MaharashtraGovtFormation ! It's cheap\xe2\x80\xa6 https://t.co/L8DwuMYcxs"""
2019-11-18 08:14:49,b'RT @JumbuTweeple: #MaharashtraGovtFormation \xf0\x9f\x92\x90\n\nHow a 50 yr #DevendraFadnavis  won the battle of nerves over 200 yrs of experience to be the\xe2\x80\xa6'
